instrument,entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lot_size,pnl,exit_reason,balance
EURUSD,2024-12-03 02:45:00,2024-12-03 03:00:00,SELL,1.04896,1.04966,1.0493962857142858,1.0485374285714284,0.38,-26.600000000005508,SL,2150.9199999998473
EURUSD,2024-12-03 03:30:00,2024-12-03 03:45:00,SELL,1.0493,1.04878,1.0497788571428572,1.0487922857142855,0.33,17.15999999999518,TP,2168.0799999998426
EURUSD,2024-12-03 04:00:00,2024-12-03 09:15:00,SELL,1.0486799999999998,1.05027,1.049587,1.0473159999999997,0.14,-22.260000000002837,SL,2145.8199999998396
XAUUSD,2024-12-03 14:00:00,2024-12-03 15:15:00,SELL,2642.1000000000004,2646.37,2646.1839285714286,2634.5321428571433,0.06,-26.039999999997164,SL,2119.7799999998424
EURUSD,2024-12-03 14:00:00,2024-12-03 15:30:00,SELL,1.05182,1.05183,1.05182,1.0501308571428576,0.12,-0.12000000000078614,SL,2119.6599999998416
XAUUSD,2024-12-05 03:00:00,2024-12-05 07:30:00,SELL,2649.88,2652.65,2649.88,2645.5778571428573,0.09,-25.559999999999835,SL,2094.0999999998417
XAUUSD,2024-12-05 16:00:00,2024-12-05 17:00:00,SELL,2648.3300000000004,2636.18,2648.3300000000004,2638.6471428571426,0.04,48.32000000000218,TP,2142.4199999998436
EURUSD,2024-12-06 09:00:00,2024-12-06 09:45:00,BUY,1.0574800000000002,1.05836,1.057051857142857,1.0578862857142861,0.39,34.319999999991026,TP,2176.7399999998347
XAUUSD,2024-12-06 12:00:00,2024-12-06 16:00:00,SELL,2638.4100000000003,2628.16,2643.3125,2629.2050000000004,0.05,50.90000000000227,TP,2227.639999999837
XAUUSD,2024-12-10 12:00:00,2024-12-10 12:45:00,BUY,2666.12,2675.47,2666.12,2674.682142857143,0.05,46.399999999999544,TP,2274.0399999998367
EURUSD,2024-12-12 02:30:00,2024-12-12 03:15:00,BUY,1.0504900000000001,1.05077,1.0502235714285715,1.0505728571428572,0.98,27.43999999998392,TP,2301.479999999821
XAUUSD,2024-12-12 03:00:00,2024-12-12 03:30:00,SELL,2718.1000000000004,2710.66,2718.1000000000004,2712.0707142857145,0.07,51.59000000000357,TP,2353.0699999998246
EURUSD,2024-12-12 10:45:00,2024-12-12 12:30:00,BUY,1.05106,1.05035,1.0503550000000001,1.0520199999999997,0.21,-14.91000000000442,SL,2338.1599999998202
XAUUSD,2024-12-13 09:00:00,2024-12-13 10:45:00,SELL,2687.79,2674.98,2687.79,2680.0485714285714,0.06,76.43999999999967,TP,2414.59999999982
EURUSD,2024-12-13 23:00:00,2024-12-16 01:00:00,BUY,1.04979,1.05063,1.0492860000000002,1.0503479999999994,0.34,28.559999999998368,TP,2443.1599999998184
EURUSD,2024-12-16 09:00:00,2024-12-16 09:15:00,SELL,1.0511199999999998,1.05177,1.0515145714285714,1.050780857142857,0.5,-32.500000000013074,SL,2410.659999999805
EURUSD,2024-12-16 09:30:00,2024-12-16 12:30:00,SELL,1.0511499999999998,1.04936,1.0511499999999998,1.0495888571428567,0.14,25.05999999999631,TP,2435.7199999998015
EURUSD,2024-12-17 20:00:00,2024-12-18 08:30:00,SELL,1.04971,1.05092,1.0507714285714287,1.0480371428571427,0.13,-15.730000000002022,SL,2419.9899999997997
XAUUSD,2024-12-17 19:00:00,2024-12-18 16:15:00,BUY,2640.68,2638.56,2640.68,2654.7171428571432,0.03,-6.5699999999996725,SL,2413.4199999998
EURUSD,2024-12-19 17:15:00,2024-12-19 17:30:00,SELL,1.03982,1.0389,1.040411,1.0390880000000002,0.27,24.84000000000086,TP,2438.259999999801
EURUSD,2024-12-20 07:00:00,2024-12-20 08:00:00,BUY,1.03621,1.03498,1.035761857142857,1.0366562857142858,0.41,-50.430000000002636,SL,2387.8299999997985
EURUSD,2024-12-20 08:15:00,2024-12-20 15:30:00,BUY,1.03634,1.04135,1.03634,1.0401831428571429,0.06,30.059999999999754,TP,2417.8899999997984
EURUSD,2024-12-23 09:00:00,2024-12-23 09:30:00,SELL,1.04342,1.04227,1.0438834285714285,1.0429431428571434,0.39,44.84999999999939,TP,2462.739999999798
XAUUSD,2024-12-24 02:30:00,2024-12-24 06:30:00,BUY,2614.46,2619.5,2614.46,2619.0664285714283,0.1,49.69999999999963,TP,2512.4399999997977
XAUUSD,2024-12-24 16:15:00,2024-12-24 18:30:00,SELL,2616.42,2617.4,2616.42,2610.1228571428574,0.08,-8.400000000000146,SL,2504.0399999997976
XAUUSD,2024-12-26 09:00:00,2024-12-26 15:00:00,SELL,2626.98,2630.32,2629.8424999999997,2621.855,0.09,-30.69000000000131,SL,2473.349999999796
EURUSD,2024-12-27 11:30:00,2024-12-27 13:00:00,BUY,1.04132,1.04219,1.0407647142857144,1.041980571428571,0.31,26.969999999997718,TP,2500.3199999997937
EURUSD,2024-12-30 11:00:00,2024-12-30 11:45:00,BUY,1.0416,1.04339,1.0408187142857144,1.0427125714285712,0.2,35.799999999999166,TP,2536.119999999793
